benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,n_exceptions
Park-Fav,Pseudo-Labeling,51,1.087312731383618e-07,23,234,1.087312731383618e-07,323.721,0
Park-Fav,Pseudo-Labeling,52,1.087312731383618e-07,23,234,1.087312731383618e-07,325.189,0
Park-Fav,Pseudo-Labeling,53,1.087312731383618e-07,23,234,1.087312731383618e-07,312.53,0
Park-Fav,Pseudo-Labeling,54,1.087312731383618e-07,23,234,1.087312731383618e-07,321.919,0
Park-Fav,Pseudo-Labeling,55,1.087312731383618e-07,23,234,1.087312731383618e-07,317.876,0
Park-Fav,Pseudo-Labeling,56,1.087312731383618e-07,23,234,1.087312731383618e-07,311.538,0
Park-Fav,Pseudo-Labeling,57,1.087312731383618e-07,23,234,1.087312731383618e-07,309.496,0
Park-Fav,Pseudo-Labeling,58,1.087312731383618e-07,23,234,1.087312731383618e-07,314.207,0
Park-Fav,Pseudo-Labeling,59,1.087312731383618e-07,23,234,1.087312731383618e-07,303.463,0
Park-Fav,Pseudo-Labeling,60,1.087312731383618e-07,23,234,1.087312731383618e-07,314.683,0
Park-Fav,Pseudo-Labeling,61,1.087312731383618e-07,23,234,1.087312731383618e-07,285.304,0
Park-Fav,Sequential,42,1.087312731383618e-07,23,234,1.087312731383618e-07,298.657,0
Park-Fav,Sequential,43,1.087312731383618e-07,23,234,1.087312731383618e-07,296.002,0
Park-Fav,Sequential,44,1.087312731383618e-07,23,234,1.087312731383618e-07,313.957,0
Park-Fav,Sequential,45,1.087312731383618e-07,23,234,1.087312731383618e-07,291.37,0
Park-Fav,Sequential,46,1.087312731383618e-07,23,234,1.087312731383618e-07,278.556,0
Park-Fav,Sequential,47,1.087312731383618e-07,23,234,1.087312731383618e-07,286.815,0
Park-Fav,Sequential,48,1.087312731383618e-07,23,234,1.087312731383618e-07,292.179,0
Park-Fav,Sequential,49,1.087312731383618e-07,23,234,1.087312731383618e-07,288.978,0
Park-Fav,Sequential,50,1.087312731383618e-07,22,235,1.087312731383618e-07,290.158,0
Park-Fav,Sequential,51,1.087312731383618e-07,23,234,1.087312731383618e-07,286.005,0
Park-Fav,Sequential,52,1.087312731383618e-07,23,234,1.087312731383618e-07,309.804,0
Park-Fav,Sequential,53,1.087312731383618e-07,23,234,1.087312731383618e-07,321.364,0
Park-Fav,Sequential,54,1.087312731383618e-07,23,234,1.087312731383618e-07,304.043,0
Park-Fav,Sequential,55,1.087312731383618e-07,23,234,1.087312731383618e-07,309.195,0
Park-Fav,Sequential,56,1.087312731383618e-07,23,234,1.087312731383618e-07,312.169,0
Park-Fav,Sequential,57,1.087312731383618e-07,23,234,1.087312731383618e-07,317.236,0
Park-Fav,Sequential,58,1.087312731383618e-07,23,234,1.087312731383618e-07,311.835,0
Park-Fav,Sequential,59,1.087312731383618e-07,23,234,1.087312731383618e-07,312.948,0
Park-Fav,Sequential,60,1.087312731383618e-07,23,234,1.087312731383618e-07,300.051,0
Park-Fav,Sequential,61,1.087312731383618e-07,23,234,1.087312731383618e-07,311.358,0
Park-Fav,Soft Parameter Sharing,42,1.087312731383618e-07,23,234,1.087312731383618e-07,380.741,0
Park-Fav,Soft Parameter Sharing,43,1.087312731383618e-07,23,234,1.087312731383618e-07,382.538,0
Park-Fav,Soft Parameter Sharing,44,1.087312731383618e-07,23,234,1.087312731383618e-07,383.937,0
Park-Fav,Soft Parameter Sharing,45,1.087312731383618e-07,23,234,1.087312731383618e-07,385.197,0
Park-Fav,Soft Parameter Sharing,46,1.087312731383618e-07,23,234,1.087312731383618e-07,375.586,0
Park-Fav,Soft Parameter Sharing,47,1.087312731383618e-07,23,234,1.087312731383618e-07,386.372,0
Park-Fav,Soft Parameter Sharing,48,1.087312731383618e-07,23,234,1.087312731383618e-07,389.583,0
Park-Fav,Soft Parameter Sharing,49,1.087312731383618e-07,23,234,1.087312731383618e-07,382.245,0
Park-Fav,Soft Parameter Sharing,50,1.087312731383618e-07,22,235,1.087312731383618e-07,364.844,0
Park-Fav,Soft Parameter Sharing,51,1.087312731383618e-07,23,234,1.087312731383618e-07,350.706,0
Park-Fav,Soft Parameter Sharing,52,1.087312731383618e-07,23,234,1.087312731383618e-07,350.756,0
Park-Fav,Soft Parameter Sharing,53,1.087312731383618e-07,23,234,1.087312731383618e-07,373.267,0
Park-Fav,Soft Parameter Sharing,54,1.087312731383618e-07,23,234,1.087312731383618e-07,363.77,0
Park-Fav,Soft Parameter Sharing,55,1.087312731383618e-07,23,234,1.087312731383618e-07,365.024,0
Park-Fav,Soft Parameter Sharing,56,1.087312731383618e-07,23,234,1.087312731383618e-07,359.026,0
Park-Fav,Soft Parameter Sharing,57,1.087312731383618e-07,23,234,1.087312731383618e-07,351.719,0
Park-Fav,Soft Parameter Sharing,58,1.087312731383618e-07,23,234,1.087312731383618e-07,362.393,0
Park-Fav,Soft Parameter Sharing,59,1.087312731383618e-07,23,234,1.087312731383618e-07,368.077,0
Park-Fav,Soft Parameter Sharing,60,1.087312731383618e-07,23,234,1.087312731383618e-07,356.722,0
Park-Fav,Soft Parameter Sharing,61,1.087312731383618e-07,23,234,1.087312731383618e-07,357.423,0
Park-Fav,Two-Stage Joint,42,1.087312731383618e-07,23,234,1.087312731383618e-07,461.072,0
Park-Fav,Two-Stage Joint,43,1.087312731383618e-07,23,234,1.087312731383618e-07,438.114,0
Park-Fav,Two-Stage Joint,44,1.087312731383618e-07,23,234,1.087312731383618e-07,422.376,0
Park-Fav,Two-Stage Joint,45,1.087312731383618e-07,23,234,1.087312731383618e-07,424.22,0
Park-Fav,Two-Stage Joint,46,1.087312731383618e-07,23,234,1.087312731383618e-07,426.239,0
Park-Fav,Two-Stage Joint,47,1.087312731383618e-07,23,234,1.087312731383618e-07,450.129,0
Park-Fav,Two-Stage Joint,48,1.087312731383618e-07,23,234,1.087312731383618e-07,476.109,0
Park-Fav,Two-Stage Joint,49,1.087312731383618e-07,23,234,1.087312731383618e-07,471.407,0
Park-Fav,Two-Stage Joint,50,1.087312731383618e-07,22,235,1.087312731383618e-07,467.485,0
Park-Fav,Two-Stage Joint,51,1.087312731383618e-07,23,234,1.087312731383618e-07,469.845,0
Park-Fav,Two-Stage Joint,52,1.087312731383618e-07,23,234,1.087312731383618e-07,462.544,0
Park-Fav,Two-Stage Joint,53,1.087312731383618e-07,23,234,1.087312731383618e-07,467.478,0
Park-Fav,Two-Stage Joint,54,1.087312731383618e-07,23,234,1.087312731383618e-07,465.078,0
Park-Fav,Two-Stage Joint,55,1.087312731383618e-07,23,234,1.087312731383618e-07,447.587,0
Park-Fav,Two-Stage Joint,56,1.087312731383618e-07,23,234,1.087312731383618e-07,465.0,0
Park-Fav,Two-Stage Joint,57,1.087312731383618e-07,23,234,1.087312731383618e-07,469.345,0
Park-Fav,Two-Stage Joint,58,1.087312731383618e-07,23,234,1.087312731383618e-07,464.272,0
Park-Fav,Two-Stage Joint,59,1.087312731383618e-07,23,234,1.087312731383618e-07,467.348,0
Park-Fav,Two-Stage Joint,60,1.087312731383618e-07,23,234,1.087312731383618e-07,472.042,0
Park-Fav,Two-Stage Joint,61,1.087312731383618e-07,23,234,1.087312731383618e-07,429.213,0
Park-Unfav,Adapter,42,0.9060940243681364,24,52,0.9060940243681364,82.088,0
Park-Unfav,Adapter,43,1.5248471779533417e-07,24,52,1.5248471779533417e-07,80.714,0
Park-Unfav,Adapter,44,1.1281375602258803e-07,24,52,1.1281375602258803e-07,81.221,0
Park-Unfav,Adapter,45,1.5248471779533417e-07,24,52,1.5248471779533417e-07,74.057,0
Park-Unfav,Adapter,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,76.386,0
Park-Unfav,Adapter,47,1.087312731383618e-07,24,52,1.087312731383618e-07,74.099,0
Park-Unfav,Adapter,48,1.1161802446987618e-07,24,52,1.1161802446987618e-07,73.249,0
Park-Unfav,Adapter,49,2.0620396529616522e-07,24,52,2.0620396529616522e-07,73.004,0
Park-Unfav,Adapter,50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,78.784,0
Park-Unfav,Adapter,51,1.552276366333939e-07,24,52,1.552276366333939e-07,76.808,0
Park-Unfav,Adapter,52,1.137312731133618e-07,24,52,1.137312731133618e-07,80.243,0
Park-Unfav,Adapter,53,1.1281375602258803e-07,24,52,1.1281375602258803e-07,72.55,0
Park-Unfav,Adapter,54,1.1281375602258803e-07,24,52,1.1281375602258803e-07,75.431,0
Park-Unfav,Adapter,55,0.9060940243681364,24,52,0.9060940243681364,77.472,0
Park-Unfav,Adapter,56,1.5248471779533417e-07,24,52,1.5248471779533417e-07,77.928,0
Park-Unfav,Adapter,57,1.560885138775958e-07,24,52,1.560885138775958e-07,77.212,0
Park-Unfav,Adapter,58,1.1161802446987618e-07,24,52,1.1161802446987618e-07,80.044,0
Park-Unfav,Adapter,59,1.5248471779533417e-07,24,52,1.5248471779533417e-07,73.802,0
Park-Unfav,Adapter,60,1.137312731133618e-07,24,52,1.137312731133618e-07,76.033,0
Park-Unfav,Adapter,61,1.1281375602258803e-07,24,52,1.1281375602258803e-07,75.305,0
Park-Unfav,Curriculum,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,90.536,0
Park-Unfav,Curriculum,43,1.087312731383618e-07,24,52,1.087312731383618e-07,93.111,0
Park-Unfav,Curriculum,44,1.541513844536675e-07,24,52,1.541513844536675e-07,89.712,0
Park-Unfav,Curriculum,45,2.0620396529616522e-07,24,52,2.0620396529616522e-07,89.499,0
Park-Unfav,Curriculum,46,1.560885138775958e-07,24,52,1.560885138775958e-07,88.791,0
Park-Unfav,Curriculum,47,1.087312731383618e-07,24,52,1.087312731383618e-07,88.483,0
Park-Unfav,Curriculum,48,1.560885138775958e-07,24,52,1.560885138775958e-07,89.093,0
Park-Unfav,Curriculum,49,1.5248471779533417e-07,24,52,1.5248471779533417e-07,91.209,0
Park-Unfav,Curriculum,50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,88.966,0
Park-Unfav,Curriculum,51,1.087312731383618e-07,24,52,1.087312731383618e-07,90.096,0
Park-Unfav,Curriculum,52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,88.337,0
Park-Unfav,Curriculum,53,1.541513844536675e-07,24,52,1.541513844536675e-07,88.399,0
Park-Unfav,Curriculum,54,1.5248471779533417e-07,24,52,1.5248471779533417e-07,90.953,0
Park-Unfav,Curriculum,55,1.087312731383618e-07,24,52,1.087312731383618e-07,93.742,0
Park-Unfav,Curriculum,56,1.087312731383618e-07,24,52,1.087312731383618e-07,88.91,0
Park-Unfav,Curriculum,57,1.560885138775958e-07,24,52,1.560885138775958e-07,90.145,0
Park-Unfav,Curriculum,58,1.087312731383618e-07,24,52,1.087312731383618e-07,90.72,0
Park-Unfav,Curriculum,59,1.1161802446987618e-07,24,52,1.1161802446987618e-07,88.098,0
Park-Unfav,Curriculum,60,1.5248471779533417e-07,24,52,1.5248471779533417e-07,91.047,0
Park-Unfav,Curriculum,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,91.531,0
Park-Unfav,DNGO-Gradient,42,1.087312731383618e-07,24,52,1.087312731383618e-07,113.282,0
Park-Unfav,DNGO-Gradient,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,102.391,0
Park-Unfav,DNGO-Gradient,44,1.087312731383618e-07,24,52,1.087312731383618e-07,108.561,0
Park-Unfav,DNGO-Gradient,45,1.552276366333939e-07,24,52,1.552276366333939e-07,105.792,0
Park-Unfav,DNGO-Gradient,46,1.1161802446987618e-07,24,52,1.1161802446987618e-07,110.494,0
Park-Unfav,DNGO-Gradient,47,1.137312731133618e-07,24,52,1.137312731133618e-07,105.781,0
Park-Unfav,DNGO-Gradient,48,1.1281375602258803e-07,24,52,1.1281375602258803e-07,106.393,0
Park-Unfav,DNGO-Gradient,49,1.1161802446987618e-07,24,52,1.1161802446987618e-07,102.842,0
Park-Unfav,DNGO-Gradient,50,1.087312731383618e-07,24,52,1.087312731383618e-07,102.805,0
Park-Unfav,DNGO-Gradient,51,1.1161802446987618e-07,24,52,1.1161802446987618e-07,107.784,0
Park-Unfav,DNGO-Gradient,52,1.1281375602258803e-07,24,52,1.1281375602258803e-07,103.714,0
Park-Unfav,DNGO-Gradient,53,1.137312731133618e-07,24,52,1.137312731133618e-07,106.677,0
Park-Unfav,DNGO-Gradient,54,1.1281375602258803e-07,24,52,1.1281375602258803e-07,105.403,0
Park-Unfav,DNGO-Gradient,55,1.087312731383618e-07,24,52,1.087312731383618e-07,106.642,0
Park-Unfav,DNGO-Gradient,56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,112.108,0
Park-Unfav,DNGO-Gradient,57,1.1161802446987618e-07,24,52,1.1161802446987618e-07,115.033,0
Park-Unfav,DNGO-Gradient,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,112.971,0
Park-Unfav,DNGO-Gradient,59,1.1161802446987618e-07,24,52,1.1161802446987618e-07,99.988,0
Park-Unfav,DNGO-Gradient,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,102.621,0
Park-Unfav,DNGO-Gradient,61,1.087312731383618e-07,24,52,1.087312731383618e-07,103.553,0
Park-Unfav,DNGO-Joint,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,105.348,0
Park-Unfav,DNGO-Joint,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,102.755,0
Park-Unfav,DNGO-Joint,44,2.051277131164388e-07,24,52,2.051277131164388e-07,97.179,0
Park-Unfav,DNGO-Joint,45,1.552276366333939e-07,24,52,1.552276366333939e-07,99.027,0
Park-Unfav,DNGO-Joint,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,99.073,0
Park-Unfav,DNGO-Joint,47,1.1161802446987618e-07,24,52,1.1161802446987618e-07,101.323,0
Park-Unfav,DNGO-Joint,48,1.541513844536675e-07,24,52,1.541513844536675e-07,92.318,0
Park-Unfav,DNGO-Joint,49,1.541513844536675e-07,24,52,1.541513844536675e-07,91.465,0
Park-Unfav,DNGO-Joint,50,1.087312731383618e-07,24,52,1.087312731383618e-07,90.814,0
Park-Unfav,DNGO-Joint,51,1.1161802446987618e-07,24,52,1.1161802446987618e-07,95.244,0
Park-Unfav,DNGO-Joint,52,1.1281375602258803e-07,24,52,1.1281375602258803e-07,92.942,0
Park-Unfav,DNGO-Joint,53,1.541513844536675e-07,24,52,1.541513844536675e-07,92.905,0
Park-Unfav,DNGO-Joint,54,1.1161802446987618e-07,24,52,1.1161802446987618e-07,94.808,0
Park-Unfav,DNGO-Joint,55,1.087312731383618e-07,24,52,1.087312731383618e-07,91.212,0
Park-Unfav,DNGO-Joint,56,1.087312731383618e-07,24,52,1.087312731383618e-07,99.818,0
Park-Unfav,DNGO-Joint,57,1.5248471779533417e-07,24,52,1.5248471779533417e-07,94.057,0
Park-Unfav,DNGO-Joint,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,96.448,0
Park-Unfav,DNGO-Joint,59,1.087312731383618e-07,24,52,1.087312731383618e-07,94.022,0
Park-Unfav,DNGO-Joint,60,1.1281375602258803e-07,24,52,1.1281375602258803e-07,95.745,0
Park-Unfav,DNGO-Joint,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,91.77,0
Park-Unfav,Domain Adaptation (MMD),42,1.5248471779533417e-07,24,52,1.5248471779533417e-07,126.859,0
Park-Unfav,Domain Adaptation (MMD),43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,120.065,0
Park-Unfav,Domain Adaptation (MMD),44,1.1281375602258803e-07,24,52,1.1281375602258803e-07,116.342,0
Park-Unfav,Domain Adaptation (MMD),45,1.560885138775958e-07,24,52,1.560885138775958e-07,119.196,0
Park-Unfav,Domain Adaptation (MMD),46,1.1161802446987618e-07,24,52,1.1161802446987618e-07,121.632,0
Park-Unfav,Domain Adaptation (MMD),47,1.087312731383618e-07,24,52,1.087312731383618e-07,119.722,0
Park-Unfav,Domain Adaptation (MMD),48,1.560885138775958e-07,24,52,1.560885138775958e-07,118.374,0
Park-Unfav,Domain Adaptation (MMD),49,1.5248471779533417e-07,24,52,1.5248471779533417e-07,119.975,0
Park-Unfav,Domain Adaptation (MMD),50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,120.778,0
Park-Unfav,Domain Adaptation (MMD),51,1.1281375602258803e-07,24,52,1.1281375602258803e-07,119.774,0
Park-Unfav,Domain Adaptation (MMD),52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,133.015,0
Park-Unfav,Domain Adaptation (MMD),53,1.541513844536675e-07,24,52,1.541513844536675e-07,127.87,0
Park-Unfav,Domain Adaptation (MMD),54,1.552276366333939e-07,24,52,1.552276366333939e-07,119.916,0
Park-Unfav,Domain Adaptation (MMD),55,1.087312731383618e-07,24,52,1.087312731383618e-07,113.742,0
Park-Unfav,Domain Adaptation (MMD),56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,115.607,0
Park-Unfav,Domain Adaptation (MMD),57,1.552276366333939e-07,24,52,1.552276366333939e-07,122.088,0
Park-Unfav,Domain Adaptation (MMD),58,1.087312731383618e-07,24,52,1.087312731383618e-07,125.469,0
Park-Unfav,Domain Adaptation (MMD),59,1.5248471779533417e-07,24,52,1.5248471779533417e-07,129.113,0
Park-Unfav,Domain Adaptation (MMD),60,1.087312731383618e-07,24,52,1.087312731383618e-07,126.091,0
Park-Unfav,Domain Adaptation (MMD),61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,123.565,0
Park-Unfav,Knowledge Distillation,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,67.123,0
Park-Unfav,Knowledge Distillation,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,68.767,0
Park-Unfav,Knowledge Distillation,44,1.5248471779533417e-07,24,52,1.5248471779533417e-07,69.285,0
Park-Unfav,Knowledge Distillation,45,1.552276366333939e-07,24,52,1.552276366333939e-07,71.605,0
Park-Unfav,Knowledge Distillation,46,1.560885138775958e-07,24,52,1.560885138775958e-07,68.505,0
Park-Unfav,Knowledge Distillation,47,1.087312731383618e-07,24,52,1.087312731383618e-07,68.878,0
Park-Unfav,Knowledge Distillation,48,1.1281375602258803e-07,24,52,1.1281375602258803e-07,70.303,0
Park-Unfav,Knowledge Distillation,49,1.5248471779533417e-07,24,52,1.5248471779533417e-07,69.099,0
Park-Unfav,Knowledge Distillation,50,1.087312731383618e-07,24,52,1.087312731383618e-07,69.38,0
Park-Unfav,Knowledge Distillation,51,1.541513844536675e-07,24,52,1.541513844536675e-07,69.069,0
Park-Unfav,Knowledge Distillation,52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,69.979,0
Park-Unfav,Knowledge Distillation,53,1.1161802446987618e-07,24,52,1.1161802446987618e-07,70.686,0
Park-Unfav,Knowledge Distillation,54,1.1281375602258803e-07,24,52,1.1281375602258803e-07,69.263,0
Park-Unfav,Knowledge Distillation,55,1.1281375602258803e-07,24,52,1.1281375602258803e-07,71.194,0
Park-Unfav,Knowledge Distillation,56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,71.668,0
Park-Unfav,Knowledge Distillation,57,1.137312731133618e-07,24,52,1.137312731133618e-07,71.28,0
Park-Unfav,Knowledge Distillation,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,70.706,0
Park-Unfav,Knowledge Distillation,59,1.5248471779533417e-07,24,52,1.5248471779533417e-07,70.668,0
Park-Unfav,Knowledge Distillation,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,71.923,0
Park-Unfav,Knowledge Distillation,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,70.782,0
Park-Unfav,MFGP,42,1.541513844536675e-07,24,52,1.541513844536675e-07,282.06,0
Park-Unfav,MFGP,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,330.196,0
Park-Unfav,MFGP,44,1.1281375602258803e-07,24,52,1.1281375602258803e-07,285.777,0
Park-Unfav,MFGP,45,1.541513844536675e-07,24,52,1.541513844536675e-07,270.788,0
Park-Unfav,MFGP,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,255.301,0
Park-Unfav,MFGP,47,1.5248471779533417e-07,24,52,1.5248471779533417e-07,322.386,0
Park-Unfav,MFGP,48,1.087312731383618e-07,24,52,1.087312731383618e-07,283.325,0
Park-Unfav,MFGP,49,1.1281375602258803e-07,24,52,1.1281375602258803e-07,270.896,0
Park-Unfav,MFGP,50,1.1281375602258803e-07,24,52,1.1281375602258803e-07,288.41,0
Park-Unfav,MFGP,51,1.1161802446987618e-07,24,52,1.1161802446987618e-07,257.161,0
Park-Unfav,MFGP,52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,262.757,0
Park-Unfav,MFGP,53,1.1161802446987618e-07,24,52,1.1161802446987618e-07,233.867,0
Park-Unfav,MFGP,54,1.1281375602258803e-07,24,52,1.1281375602258803e-07,269.846,0
Park-Unfav,MFGP,55,1.087312731383618e-07,24,52,1.087312731383618e-07,279.999,0
Park-Unfav,MFGP,56,1.087312731383618e-07,24,52,1.087312731383618e-07,285.5,0
Park-Unfav,MFGP,57,1.541513844536675e-07,24,52,1.541513844536675e-07,258.745,0
Park-Unfav,MFGP,58,1.1161802446987618e-07,24,52,1.1161802446987618e-07,282.053,0
Park-Unfav,MFGP,59,1.1281375602258803e-07,24,52,1.1281375602258803e-07,353.169,0
Park-Unfav,MFGP,60,1.1281375602258803e-07,24,52,1.1281375602258803e-07,296.141,0
Park-Unfav,MFGP,61,1.087312731383618e-07,24,52,1.087312731383618e-07,283.468,0
Park-Unfav,Progressive,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,63.033,0
Park-Unfav,Progressive,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,65.123,0
Park-Unfav,Progressive,44,1.541513844536675e-07,24,52,1.541513844536675e-07,63.663,0
Park-Unfav,Progressive,45,1.560885138775958e-07,24,52,1.560885138775958e-07,61.543,0
Park-Unfav,Progressive,46,1.1161802446987618e-07,24,52,1.1161802446987618e-07,61.587,0
Park-Unfav,Progressive,47,1.087312731383618e-07,24,52,1.087312731383618e-07,61.842,0
Park-Unfav,Progressive,48,1.1281375602258803e-07,24,52,1.1281375602258803e-07,60.726,0
Park-Unfav,Progressive,49,1.1281375602258803e-07,24,52,1.1281375602258803e-07,63.951,0
Park-Unfav,Progressive,50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,63.884,0
Park-Unfav,Progressive,51,1.1161802446987618e-07,24,52,1.1161802446987618e-07,59.883,0
Park-Unfav,Progressive,52,1.1161802446987618e-07,24,52,1.1161802446987618e-07,62.438,0
Park-Unfav,Progressive,53,1.1161802446987618e-07,24,52,1.1161802446987618e-07,60.243,0
Park-Unfav,Progressive,54,1.1161802446987618e-07,24,52,1.1161802446987618e-07,60.177,0
Park-Unfav,Progressive,55,1.087312731383618e-07,24,52,1.087312731383618e-07,62.308,0
Park-Unfav,Progressive,56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,63.345,0
Park-Unfav,Progressive,57,1.560885138775958e-07,24,52,1.560885138775958e-07,63.483,0
Park-Unfav,Progressive,58,1.087312731383618e-07,24,52,1.087312731383618e-07,65.527,0
Park-Unfav,Progressive,59,1.5248471779533417e-07,24,52,1.5248471779533417e-07,64.198,0
Park-Unfav,Progressive,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,62.872,0
Park-Unfav,Progressive,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,63.347,0
Park-Unfav,Pseudo-Labeling,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,82.168,0
Park-Unfav,Pseudo-Labeling,43,1.1281375602258803e-07,24,52,1.1281375602258803e-07,82.318,0
Park-Unfav,Pseudo-Labeling,44,1.541513844536675e-07,24,52,1.541513844536675e-07,78.012,0
Park-Unfav,Pseudo-Labeling,45,1.552276366333939e-07,24,52,1.552276366333939e-07,75.639,0
Park-Unfav,Pseudo-Labeling,46,1.560885138775958e-07,24,52,1.560885138775958e-07,76.308,0
Park-Unfav,Pseudo-Labeling,47,1.087312731383618e-07,24,52,1.087312731383618e-07,74.994,0
Park-Unfav,Pseudo-Labeling,48,1.1281375602258803e-07,24,52,1.1281375602258803e-07,76.073,0
Park-Unfav,Pseudo-Labeling,49,1.1281375602258803e-07,24,52,1.1281375602258803e-07,76.549,0
Park-Unfav,Pseudo-Labeling,50,1.1161802446987618e-07,24,52,1.1161802446987618e-07,76.817,0
Park-Unfav,Pseudo-Labeling,51,1.087312731383618e-07,24,52,1.087312731383618e-07,79.473,0
Park-Unfav,Pseudo-Labeling,52,1.1281375602258803e-07,24,52,1.1281375602258803e-07,79.736,0
Park-Unfav,Pseudo-Labeling,53,1.1161802446987618e-07,24,52,1.1161802446987618e-07,76.39,0
Park-Unfav,Pseudo-Labeling,54,1.1161802446987618e-07,24,52,1.1161802446987618e-07,81.718,0
Park-Unfav,Pseudo-Labeling,55,1.1281375602258803e-07,24,52,1.1281375602258803e-07,77.945,0
Park-Unfav,Pseudo-Labeling,56,1.1161802446987618e-07,24,52,1.1161802446987618e-07,77.989,0
Park-Unfav,Pseudo-Labeling,57,1.5248471779533417e-07,24,52,1.5248471779533417e-07,77.648,0
Park-Unfav,Pseudo-Labeling,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,74.48,0
Park-Unfav,Pseudo-Labeling,59,1.1161802446987618e-07,24,52,1.1161802446987618e-07,78.472,0
Park-Unfav,Pseudo-Labeling,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,76.297,0
Park-Unfav,Pseudo-Labeling,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,77.996,0
Park-Unfav,Sequential,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,73.1,0
Park-Unfav,Sequential,43,1.087312731383618e-07,24,52,1.087312731383618e-07,72.619,0
Park-Unfav,Sequential,44,2.051277131164388e-07,24,52,2.051277131164388e-07,74.497,0
Park-Unfav,Sequential,45,1.552276366333939e-07,24,52,1.552276366333939e-07,71.954,0
Park-Unfav,Sequential,46,1.1281375602258803e-07,24,52,1.1281375602258803e-07,73.605,0
Park-Unfav,Sequential,47,1.1161802446987618e-07,24,52,1.1161802446987618e-07,77.123,0
Park-Unfav,Sequential,48,1.552276366333939e-07,24,52,1.552276366333939e-07,76.091,0
Park-Unfav,Sequential,49,1.5248471779533417e-07,24,52,1.5248471779533417e-07,77.432,0
Park-Unfav,Sequential,50,1.087312731383618e-07,24,52,1.087312731383618e-07,77.651,0
Park-Unfav,Sequential,51,1.541513844536675e-07,24,52,1.541513844536675e-07,79.932,0
Park-Unfav,Sequential,52,1.1281375602258803e-07,24,52,1.1281375602258803e-07,76.795,0
Park-Unfav,Sequential,53,1.541513844536675e-07,24,52,1.541513844536675e-07,76.27,0
Park-Unfav,Sequential,54,1.1161802446987618e-07,24,52,1.1161802446987618e-07,78.995,0
Park-Unfav,Sequential,55,1.087312731383618e-07,24,52,1.087312731383618e-07,79.738,0
Park-Unfav,Sequential,56,1.087312731383618e-07,24,52,1.087312731383618e-07,79.441,0
Park-Unfav,Sequential,57,1.5248471779533417e-07,24,52,1.5248471779533417e-07,76.707,0
Park-Unfav,Sequential,58,1.1281375602258803e-07,24,52,1.1281375602258803e-07,78.888,0
Park-Unfav,Sequential,59,1.1161802446987618e-07,24,52,1.1161802446987618e-07,73.671,0
Park-Unfav,Sequential,60,1.1161802446987618e-07,24,52,1.1161802446987618e-07,78.089,0
Park-Unfav,Sequential,61,1.1161802446987618e-07,24,52,1.1161802446987618e-07,76.103,0
Park-Unfav,Soft Parameter Sharing,42,1.1161802446987618e-07,24,52,1.1161802446987618e-07,84.921,0
Park-Unfav,Soft Parameter Sharing,43,1.137312731133618e-07,24,52,1.137312731133618e-07,86.867,0
Park-Unfav,Soft Parameter Sharing,44,1.5248471779533417e-07,24,52,1.5248471779533417e-07,93.431,0
