benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
Matbench-Gap,Sequential,48,0.32,10,199,0.32,132.146,1.0842980220299099,1.6490222799253937,0.06504780114722754,0.7190796326229726,0.868215599754433,3138
Matbench-Gap,Sequential,49,0.7800000000000002,10,199,0.7800000000000002,130.258,0.9109842860121518,1.3164379888132172,0.03281708094327598,0.8878887312264426,4.347376331680653,3138
Matbench-Gap,Sequential,50,0.5,10,199,0.5,150.102,0.6879333685672192,1.0411100212530744,0.04933715742511154,0.6813168648005399,0.9241691146261142,3138
Matbench-Gap,Progressive,42,0.0299999999999998,10,199,0.0299999999999998,110.348,0.612718560641235,0.9539385589393183,0.11510516252390057,0.7256400485074496,0.8847833238601751,3138
Matbench-Gap,Sequential,51,0.4500000000000002,10,199,0.4500000000000002,130.963,1.457386817406615,2.382764032227318,0.12256214149139577,0.7553117975364931,1.1382631353362307,3138
Matbench-Gap,Progressive,43,0.1500000000000001,10,199,0.1500000000000001,118.173,0.6247905296641661,0.9533845422899653,0.1558636073932441,0.6983104847551795,0.7917719403853174,3138
Matbench-Gap,Progressive,44,0.01,10,199,0.01,120.086,0.6547231370111094,0.9877080485592739,0.09044614404079035,0.67994887387002,0.8210052372711855,3138
Matbench-Gap,Progressive,45,0.03,10,199,0.03,110.769,0.6061278611264516,1.1041642815267396,0.2269598470363289,1.0026364102611647,1.004222572959949,3138
Matbench-Gap,Progressive,46,0.08,10,199,0.08,118.546,0.5922560976433837,0.8959285666477866,0.1359464627151052,0.6428148233522313,0.8927819910339206,3138
Matbench-Gap,Progressive,47,0.1999999999999999,10,199,0.1999999999999999,111.642,1.034781095756572,1.562287038086979,0.11140854047163792,0.7471528511275587,0.8568524097086079,3138
Matbench-Gap,Progressive,49,0.0,10,199,0.0,115.569,1.0289369515728495,1.521403498049403,0.058916507329509225,0.740829574254258,0.7946507174328088,3138
Matbench-Gap,Progressive,48,1.0,10,199,1.0,121.029,1.0492315014791351,1.624942249919003,0.12125557680050987,0.6986664855685889,0.9908922036840384,3138
Matbench-Gap,Progressive,50,0.2299999999999999,10,199,0.2299999999999999,114.546,0.6934447532602082,1.0482385373173235,0.06816443594646274,0.7424321953539816,0.9494904728778053,3138
Matbench-Gap,Progressive,51,0.1,10,199,0.1,108.123,1.0982128342358015,1.6348482132419824,0.09238368387507966,0.7651032509033038,0.8669958879300417,3138
Matbench-Gap,Curriculum,42,0.1,10,199,0.1,148.917,1.257972914516149,1.8282709206147236,0.07601019757807519,0.816738043376565,1.0942137214371461,3138
Matbench-Gap,Curriculum,43,0.1500000000000001,10,199,0.1500000000000001,144.993,0.7040622876517705,1.0672601307036365,0.05434034416826007,0.7343412706573483,1.2231682968353252,3138
Matbench-Gap,Curriculum,44,0.4499999999999999,10,199,0.4499999999999999,144.783,1.0204378358470203,1.5186279088850774,0.038336520076481834,0.7590482124265209,0.9088364859823351,3138
Matbench-Gap,Curriculum,45,0.3799999999999999,10,199,0.3799999999999999,145.315,0.6694742662968368,1.1449058652110733,0.19251115360101972,1.0029790466464228,0.987740107282336,3138
Matbench-Gap,Curriculum,46,0.1999999999999999,10,199,0.1999999999999999,142.895,0.6253794186606748,0.9412826370457172,0.13353091140854048,0.6413607319538766,1.0827498196625753,3138
Matbench-Gap,Curriculum,47,0.1500000000000001,10,199,0.1500000000000001,142.487,1.0069708893683855,1.480199884110743,0.09553855959209685,0.7744627828287026,0.8979020999533601,3138
Matbench-Gap,Curriculum,48,1.4,10,199,1.4,149.555,1.1398886392372785,1.8032907943577963,0.08999362651370299,0.7076448659953427,1.0442339190143446,3138
Matbench-Gap,Curriculum,49,0.2000000000000001,10,199,0.2000000000000001,149.957,0.8587901917718812,1.3323495334347932,0.05124282982791586,0.6513041091591943,0.9595596267311887,3138
Matbench-Gap,Curriculum,50,0.4000000000000001,10,199,0.4000000000000001,146.709,0.7466829720179984,1.1202505739995579,0.03284894837476099,0.7112868701495777,0.8526889823528078,3138
Matbench-Gap,Curriculum,51,0.4500000000000002,10,199,0.4500000000000002,150.488,1.378462952283343,2.1569456322054994,0.11389420012746969,0.7664183474345244,1.3804964660063483,3138
Matbench-Gap,Two-Stage Joint,42,0.6000000000000001,10,199,0.6000000000000001,198.663,0.6373898994614121,0.9831612325489673,0.11016571064372216,0.7225223724400138,0.8851750018718112,3138
Matbench-Gap,Two-Stage Joint,43,0.1500000000000001,10,199,0.1500000000000001,200.38,0.6049723254565381,0.9379913190663007,0.16790949649458256,0.715065885251821,0.8443256752194775,3138
