benchmark,model,seed,final_regret,n_hf,n_lf,best_y,elapsed_sec,calib_budget,lf_rmse,lf_nll,lf_ece,lf_sharpness,hf_rmse,n_held
COFs,Sparse MFGP,45,2.768421691579954,15,230,-15.766064256252305,4528.631,29.95,1.9420440844993527,2.1215546818232633,0.1687878787878788,1.4475314617156982,1.5144390205036022,363
COFs,Sparse MFGP,46,0.0,15,230,-18.53448594783226,4474.443,29.95,1.8407418642372257,2.0661855946919117,0.17760330578512398,1.476025104522705,1.4923466548738364,363
COFs,Sparse MFGP,47,0.13847037361159664,15,230,-18.396015574220662,4445.593,29.95,1.604647023279301,1.8945571135677215,0.19917355371900827,1.5744396448135376,1.2694113398705416,363
COFs,Sparse MFGP,48,4.417357854172623,15,230,-14.117128093659636,4431.491,29.95,1.7195996628236285,1.9265670652133693,0.1983471074380166,1.5387707948684692,1.3250385172869155,363
COFs,Sparse MFGP,49,3.287155915439582,15,230,-15.247330032392677,4428.725,29.95,2.3845130432194317,2.2570814858336234,0.16548209366391187,1.482916235923767,2.6862314588833645,363
FreeSolv,NARGP,43,4.59,24,259,1.16,2835.341,49.9,2.064768387273162,2.084399643077072,0.0529971988795518,1.551235252778714,2.9387369423258134,357
FreeSolv,NARGP,42,5.09,24,259,1.66,3263.181,49.9,2.1904691080181733,2.2820863519851056,0.07983193277310921,1.4058221279201315,3.326297800247042,357
COFs,Sparse MFGP,50,2.768421691579954,15,230,-15.766064256252305,4232.566,29.95,1.7635619243320777,1.9608207294347433,0.18614325068870524,1.5368016958236694,1.4414321165051522,363
COFs,Sparse MFGP,51,2.768421691579954,15,230,-15.766064256252305,4229.839,29.95,1.993974155316789,2.096143846934502,0.17595041322314048,1.4989984035491943,1.6828352187989808,363
FreeSolv,NARGP,45,4.890000000000001,24,259,1.46,3004.389,49.9,2.1569058018205376,2.334652874982914,0.10196078431372549,1.3645376473830102,2.8699701757757015,357
FreeSolv,NARGP,48,5.12,24,259,1.69,2685.628,49.9,2.1762362756744387,2.3738391650140898,0.08823529411764704,1.3957263183096755,3.109594374482393,357
FreeSolv,NARGP,47,5.12,24,259,1.69,3035.3,49.9,2.043558272753999,2.124515305645142,0.048823529411764696,1.40367734602155,3.465030051424536,357
FreeSolv,NARGP,50,5.12,24,259,1.69,2820.602,49.9,2.3046637458296106,2.4056011731513918,0.07142857142857141,1.5773235302460271,2.7792757592966253,357
FreeSolv,NARGP,44,4.88,24,259,1.45,3709.971,49.9,2.105118469236336,2.0735964121755917,0.0918767507002801,1.3240869067322214,4.6121990948239855,357
FreeSolv,NARGP,46,3.96,24,259,0.53,3873.343,49.9,2.310568508298794,2.4793664464321474,0.1137254901960784,1.4451072851239073,2.7668831566791763,357
FreeSolv,DKL Multi-Fidelity,42,0.5,24,259,-2.93,3168.813,49.9,3.108164232565892,31.369843538803664,0.36834733893557414,0.33997389674186707,3.81475087729528,357
FreeSolv,NARGP,51,3.73,24,259,0.3,3805.405,49.9,2.144478570386977,2.2249311609883766,0.0630252100840336,1.3977285427717332,2.3725512706758796,357
FreeSolv,DKL Multi-Fidelity,43,0.5,24,259,-2.93,3193.072,49.9,1.8680452628557307,29.771320726542985,0.36498599439775914,0.22108425199985504,2.197351794950689,357
FreeSolv,NARGP,49,4.88,24,259,1.45,4020.606,49.9,2.0527901354690328,2.07076857909417,0.08683473389355742,1.3121075715211146,3.794903438798098,357
FreeSolv,DKL Multi-Fidelity,44,0.5,24,259,-2.93,3233.007,49.9,3.4569065174588793,23.773265825251293,0.38683473389355744,0.46202921867370605,8.87186871741054,357
FreeSolv,DKL Multi-Fidelity,45,0.8700000000000001,24,259,-2.56,3237.703,49.9,2.4120247321126556,34.63508866555772,0.3714285714285714,0.28365638852119446,2.66853122505604,357
FreeSolv,DKL Multi-Fidelity,46,0.8700000000000001,24,259,-2.56,3413.323,49.9,3.201770836490622,47.829746123312496,0.39579831932773113,0.29041552543640137,4.01385627571223,357
